# Water XXs by subsector
sector,subsector,var1,var2,var3,var4,unit_conv
OtherGrain,OtherGrain_LaPuna,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MarChiq,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NegroR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Pampas,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Patagonia,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RioLaPlata,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Salinas,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_AusCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AusCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AusCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AusCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NewZealand,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Tasmania,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_SaoFrancR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AmazonR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BrzCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BrzCstN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BrzCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ParnaibaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SaoFrancR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TocantinsR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_CanAtl,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_FraserR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_GreatLakes,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Mackenzie,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MissouriR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NWTerr,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NelsonR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_PacArctic,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_StLwrncR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UsaCstNE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UsaPacNW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_CaspianE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_CaspianNE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_LBalkash,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ObR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_UralR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_VolgaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AmurR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BlackSeaS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_CaspianE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_CaspianNE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_CaspianSW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Gobi,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_LBalkash,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ObR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UralR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_VolgaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_YeniseiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_AmurR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_BoHai,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ChinaCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_Gobi,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_HuangHeR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_Tarim,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_XunJiang,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_Yangtze,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ZiyaHe,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BoHai,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ChinaCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_GangesR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Hainan,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Hong,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_HuangHeR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_IndusR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Mekong,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RusCstSE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SChinaSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Salween,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Tarim,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_XunJiang,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Yangtze,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ZiyaHe,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MagdalenaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_OrinocoR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SAmerCstN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BalticSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DanubeR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DaugavaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DnkGrmCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ElbeR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NarvaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NemanR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_OderR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_PolandCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_WislaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_FranceCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_FranceCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_Gironde,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_LoireR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MeditIsl,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RhineR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RhoneR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ScheldtR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_SeineR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DouroR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_EbroR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_EmsWeserR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_EngWales,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Finland,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_FranceCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_FranceCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Gironde,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_GuadalqR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_GuadianaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_IberiaCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Ireland,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ItalyCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ItalyCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_LoireR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MeditIsl,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NevaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_PoR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RhineR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RhoneR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ScheldtR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Scotland,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SeineR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SpainCstSE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Sweden,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TagusR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TiberR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BlackSeaN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DnieperR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DniesterR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DonR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_EJrdnSyr,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TigrEuphR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ScndnvN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_BengalW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_BrahmaniR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_CauveryR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_GangesR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_GodavariR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_IndCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_IndCstNE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_IndCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_IndCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_IndusR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_KrishnaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MahanadiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MahiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_NarmadaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_PennarR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_SabarmatiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_TaptiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BengalW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BrahmaniR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MahanadiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MahiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_NarmadaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SabarmatiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TaptiR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Japan,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_California,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_GrijUsuR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MexBaja,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MexCstNW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MexCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MexGulf,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MexInt,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_Papaloapan,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RioBalsas,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RioGrande,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RioLerma,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RioVerde,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_Tehuantpc,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_UsaColoRS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_YucatanP,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_California,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MexBaja,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MexCstNW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MexCstW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MexGulf,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MexInt,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Papaloapan,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RioBalsas,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RioGrande,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RioLerma,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RioVerde,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UsaColoRS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ArabianP,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_EJrdnSyr,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_RedSeaE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ArabianP,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DeadSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_FarahrudR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Helmand,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Iran,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_PersianGulf,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_RedSeaE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ArabianSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_HamuMashR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ArabianSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_HamuMashR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_BlackSeaN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_DnieperR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_DonR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BarentsSea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_DvinaRN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_LenaR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SiberiaW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_AfrCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_OrangeR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AfrCstS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_OrinocoR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_SAmerCstN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ChileCstN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_PeruCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_Korea,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_BengalBay,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ChaoPhrR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MalaysiaP,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_SittaungR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ThaiGulf,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MissouriR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MissppRN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_MissppRS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_OhioR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_TennR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_TexasCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_UsaCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrainC4_UsaCstSE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_GreatBasin,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MissppRN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_MissppRS,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_OhioR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TennR,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_TexasCst,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UsaColoRN,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UsaCstE,Water XX,Water XX|Irrigation,,,1
OtherGrain,OtherGrain_UsaCstSE,Water XX,Water XX|Irrigation,,,1
paper,paper,Water XX,Water XX|Industrial Water,,,1
Pork,Mixed,Water XX,Water XX|Livestock,,,1
Poultry,Mixed,Water XX,Water XX|Livestock,,,1
regional coal,domestic coal,Water XX,Water XX|Industrial Water,,,1
regional coal,imported coal,Water XX,Water XX|Industrial Water,,,1
regional oil,domestic crude oil,Water XX,Water XX|Industrial Water,,,1
regional oil,imported crude oil,Water XX,Water XX|Industrial Water,,,1
Rice,Rice_AfrCstE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AfrCstNE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_CongoR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_LChad,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Madagascar,Water XX,Water XX|Irrigation,,,1
Rice,Rice_NileR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_RiftValley,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ShebJubR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AfrCstNW,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AfrIntN,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MeditE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MeditS,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SinaiP,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AfrCstS,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AfrCstSE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_LimpopoR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ZambeziR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AfrCstW,Water XX,Water XX|Irrigation,,,1
Rice,Rice_GuineaGulf,Water XX,Water XX|Irrigation,,,1
Rice,Rice_NigerR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SenegalR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_VoltaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_RioLaPlata,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AmazonR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BrzCstE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BrzCstN,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BrzCstS,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ParnaibaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SaoFrancR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_TocantinsR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Caribbean,Water XX,Water XX|Irrigation,,,1
Rice,Rice_CntAmer,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
Rice,Rice_GrijUsuR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SAmerCstN,Water XX,Water XX|Irrigation,,,1
Rice,Rice_YucatanP,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_CaspianE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_CaspianSW,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Gobi,Water XX,Water XX|Irrigation,,,1
Rice,Rice_LBalkash,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AmurR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BoHai,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ChinaCst,Water XX,Water XX|Irrigation,,,1
Rice,Rice_GangesR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Hainan,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Hong,Water XX,Water XX|Irrigation,,,1
Rice,Rice_HuangHeR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Mekong,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ObR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_RusCstSE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SChinaSea,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Salween,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Tarim,Water XX,Water XX|Irrigation,,,1
Rice,Rice_XunJiang,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Yangtze,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ZiyaHe,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MagdalenaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_OrinocoR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
Rice,Rice_DanubeR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_DouroR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_EbroR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_FranceCstS,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Gironde,Water XX,Water XX|Irrigation,,,1
Rice,Rice_GuadalqR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_GuadianaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IberiaCst,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ItalyCstE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_ItalyCstW,Water XX,Water XX|Irrigation,,,1
Rice,Rice_LoireR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MeditIsl,Water XX,Water XX|Irrigation,,,1
Rice,Rice_PoR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_RhoneR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SpainCstSE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_TagusR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_TiberR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BlackSeaN,Water XX,Water XX|Irrigation,,,1
Rice,Rice_DnieperR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BlackSeaS,Water XX,Water XX|Irrigation,,,1
Rice,Rice_TigrEuphR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BengalBay,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BengalW,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BrahmaniR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_CauveryR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_GodavariR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IndCstE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IndCstNE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IndCstS,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IndCstW,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IndusR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_KrishnaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MahanadiR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_MahiR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_NarmadaR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_PennarR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_SabarmatiR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_TaptiR,Water XX,Water XX|Irrigation,,,1
Rice,Rice_BorneoCstN,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IdnE,Water XX,Water XX|Irrigation,,,1
Rice,Rice_IrianJaya,Water XX,Water XX|Irrigation,,,1
Rice,Rice_JavaTimor,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Kalimantan,Water XX,Water XX|Irrigation,,,1
Rice,Rice_Sulawesi,Water XX,Water XX|Irrigation,,,1
